airport_id,month,tavg,prcp,wspd,pres
SBA,4,13.82,0.0,9.04,1015.55
SBA,5,15.49,0.48,8.8,1014.42
SBA,6,17.19,0.19,8.68,1013.86
SBA,7,18.62,0.0,9.05,1012.74
SBA,8,20.34,0.25,8.58,1012.53
SBA,9,19.63,0.0,7.74,1013.45
SBA,10,17.91,0.0,7.07,1012.45
SBA,11,15.22,0.21,6.53,1016.2
SBA,12,14.06,4.15,6.55,1017.53
SBN,1,1.01,1.98,14.59,1016.4
SBN,2,1.17,3.7,18.58,1016.88
SBN,3,3.21,4.84,17.09,1017.6
SBN,4,10.62,1.95,15.37,1015.21
SBN,5,16.32,1.47,12.17,1017.64
SBN,6,20.44,1.9,11.62,1012.21
SBN,7,22.74,6.4,9.65,1013.52
SBN,8,21.73,1.73,11.45,1014.56
SBN,9,19.1,1.45,10.05,1018.39
SBN,10,12.69,4.89,13.35,1015.6
SBN,11,5.37,0.69,14.74,1019.78
SBN,12,4.18,2.27,13.34,1018.57
SBP,1,10.72,10.01,9.94,1017.99
SBP,2,9.86,4.25,9.3,1018.57
SBP,3,11.11,8.15,11.5,1017.37
SBP,4,12.97,0.0,14.42,1017.11
SBP,5,14.19,0.45,11.65,1014.97
SBP,6,15.7,0.11,11.32,1014.66
SBP,7,17.97,0.0,10.54,1013.49
SBP,8,19.95,0.05,11.27,1013.34
SBP,9,19.1,0.09,11.14,1014.33
SBP,10,18.49,0.0,10.29,1013.67
SBP,11,15.58,1.11,8.08,1016.97
SBP,12,14.65,4.84,7.75,1018.34
SCC,1,-20.07,0.0,26.28,1015.23
SCC,2,-29.0,0.0,18.62,1014.0
SCC,3,-21.45,0.0,18.5,1017.76
SCC,4,-21.6,0.0,16.95,1020.58
SCC,5,-2.71,0.51,18.67,1013.23
SCC,6,5.35,1.27,19.12,1010.7
SCC,7,11.97,1.12,16.04,1013.71
SCC,8,8.84,0.8,17.64,1010.31
SCC,9,2.8,0.38,16.18,1005.93
SCC,10,-5.41,0.8,21.87,1014.56
SCC,11,-10.59,0.66,26.61,1007.17
SCC,12,-19.91,0.09,15.59,1005.77
SCE,1,2.34,2.86,10.36,1015.28
SCE,2,2.81,1.95,12.44,1016.55
SCE,3,3.67,2.77,12.45,1015.75
SCE,4,11.95,5.24,9.78,1015.95
SCE,5,14.51,0.72,7.56,1017.44
SCE,6,18.8,3.59,7.66,1012.35
SCE,7,22.42,4.07,6.04,1014.77
SCE,8,20.64,5.72,7.75,1015.02
SCE,9,17.45,3.19,6.53,1019.48
SCE,10,12.15,1.98,8.17,1015.49
SCE,11,4.98,1.89,10.27,1019.68
SCE,12,3.64,3.02,8.27,1019.08
SCK,1,9.58,4.72,15.05,1017.13
SCK,2,8.51,1.81,12.75,1018.1
SCK,3,10.61,4.29,14.51,1016.01
SCK,4,15.31,0.12,13.54,1016.97
SCK,5,18.1,0.28,13.12,1013.11
SCK,6,20.96,0.0,13.98,1012.19
SCK,7,26.44,0.0,12.33,1011.71
SCK,8,26.02,0.0,11.83,1011.8
SCK,9,21.71,0.02,11.45,1013.06
SCK,10,18.75,0.15,8.63,1014.07
SCK,11,12.35,0.38,6.94,1017.98
SCK,12,10.27,2.29,7.5,1019.33
SDF,1,6.44,4.4,14.12,1017.32
SDF,2,8.66,2.45,15.24,1018.31
SDF,3,9.27,5.86,15.67,1017.9
SDF,4,15.35,2.24,13.74,1016.16
SDF,5,19.9,3.33,11.65,1016.3
SDF,6,23.47,4.22,11.14,1011.08
SDF,7,26.82,3.09,11.41,1014.0
SDF,8,25.57,2.9,11.43,1014.31
SDF,9,22.97,0.63,8.96,1017.23
SDF,10,16.61,2.44,11.66,1016.37
SDF,11,10.22,1.12,11.4,1020.78
SDF,12,7.27,1.53,11.68,1020.25
SEA,1,6.36,2.53,11.98,1017.27
SEA,2,4.8,2.15,14.72,1017.19
SEA,3,6.64,2.11,14.23,1013.65
SEA,4,8.79,3.27,13.48,1017.63
SEA,5,15.6,0.77,11.48,1016.95
SEA,6,16.13,1.03,11.87,1017.92
SEA,7,19.8,0.07,11.78,1018.44
SEA,8,20.61,0.22,11.47,1017.35
SEA,9,16.21,2.91,11.12,1016.73
SEA,10,12.18,2.36,10.91,1018.07
SEA,11,7.18,4.9,10.76,1019.5
SEA,12,7.41,6.95,11.54,1016.79
SFB,1,18.03,0.48,10.77,1020.83
SFB,2,21.07,0.83,12.33,1020.91
SFB,3,22.42,0.84,13.58,1018.43
SFB,4,24.36,2.78,13.66,1016.15
SFB,5,25.41,3.26,11.7,1015.2
SFB,6,27.05,5.87,12.48,1012.95
SFB,7,28.35,4.22,9.78,1017.2
SFB,8,29.17,5.0,10.82,1014.93
SFB,9,27.29,4.95,9.13,1015.26
SFB,10,24.11,1.59,12.91,1015.06
SFB,11,20.53,4.26,12.06,1018.16
SFB,12,17.65,3.41,13.22,1020.07
SFO,1,12.0,7.63,16.96,1016.88
SFO,2,9.96,3.08,15.39,1018.43
SFO,3,10.91,5.41,17.7,1016.31
SFO,4,12.75,0.08,22.13,1018.43
SFO,5,14.38,0.59,18.8,1014.75
SFO,6,15.8,0.01,20.05,1014.35
SFO,7,16.84,0.0,21.75,1014.11
SFO,8,19.03,0.03,18.94,1013.57
SFO,9,18.19,0.03,16.25,1014.47
SFO,10,18.2,0.0,12.74,1014.66
SFO,11,15.43,1.2,10.2,1017.93
SFO,12,13.18,3.2,8.96,1019.15
SGF,1,3.93,2.31,16.24,1016.78
SGF,2,5.79,2.42,15.69,1017.1
SGF,3,7.64,5.56,19.01,1016.23
SGF,4,14.07,1.45,16.95,1014.82
SGF,5,19.39,5.62,12.29,1015.11
SGF,6,23.75,1.69,9.68,1011.16
SGF,7,26.46,3.0,12.9,1014.04
SGF,8,25.86,5.08,12.24,1014.15
SGF,9,21.87,3.14,11.65,1016.11
SGF,10,14.99,3.47,15.41,1016.35
SGF,11,9.1,1.09,14.03,1019.68
SGF,12,5.96,0.92,16.46,1018.85
SGU,1,4.6,2.46,8.36,1018.85
SGU,2,5.39,1.1,10.29,1018.45
SGU,3,8.39,3.11,10.6,1014.55
SGU,4,16.19,0.05,11.03,1012.91
SGU,5,22.45,0.21,12.38,1009.49
SGU,6,25.71,0.1,12.51,1008.3
SGU,7,33.28,0.0,11.43,1009.53
SGU,8,28.2,1.86,9.15,1012.41
SGU,9,23.34,2.2,7.83,1012.64
SGU,10,18.12,0.25,7.86,1013.94
SGU,11,10.19,0.47,6.19,1019.43
SGU,12,6.7,0.13,4.92,1021.6
SHR,1,-3.0,0.89,8.6,1017.76
SHR,2,-5.14,1.23,10.4,1016.37
SHR,3,-4.29,1.35,10.81,1016.34
SHR,4,4.8,1.07,12.56,1015.03
SHR,5,14.7,1.7,10.41,1014.05
SHR,6,16.7,4.54,10.13,1012.75
SHR,7,21.08,1.12,8.26,1014.94
SHR,8,21.05,1.62,8.68,1015.12
SHR,9,16.55,2.36,7.67,1014.41
SHR,10,7.01,2.5,8.82,1018.76
SHR,11,3.28,0.42,8.94,1018.49
SHR,12,0.3,0.08,7.77,1019.42
SHV,1,11.89,6.94,12.34,1018.5
SHV,2,13.32,3.26,13.21,1018.95
SHV,3,16.54,3.84,13.42,1016.69
SHV,4,18.07,7.16,11.91,1015.59
SHV,5,23.91,3.27,8.46,1014.74
SHV,6,27.81,1.99,8.95,1010.85
SHV,7,29.69,1.59,9.76,1015.15
SHV,8,31.85,0.76,10.09,1013.48
SHV,9,26.79,2.5,7.73,1014.96
SHV,10,20.37,3.9,10.12,1016.6
SHV,11,13.73,2.53,8.33,1020.49
SHV,12,11.05,1.6,9.5,1021.02
SIT,1,5.42,6.72,14.39,1005.96
SIT,2,2.35,5.38,14.29,1006.61
SIT,3,2.67,2.54,14.98,1010.45
SIT,4,6.09,4.21,13.53,1007.13
SIT,5,9.95,4.41,11.17,1017.14
SIT,6,12.17,4.08,11.06,1017.08
SIT,7,14.98,1.51,10.32,1018.76
SIT,8,15.67,6.78,9.76,1017.04
SIT,9,12.9,15.91,13.61,1009.01
SIT,10,9.74,11.37,11.91,1012.03
SIT,11,6.86,12.54,13.65,1006.44
SIT,12,5.41,12.52,18.88,1000.15
SJC,1,11.01,6.06,12.88,1017.08
SJC,2,9.5,3.1,10.46,1018.5
SJC,3,10.78,4.37,13.14,1016.48
SJC,4,13.99,0.16,11.65,1018.31
SJC,5,15.63,0.59,12.52,1014.58
SJC,6,17.44,0.08,12.78,1014.12
SJC,7,20.4,0.0,11.22,1013.89
SJC,8,22.05,0.0,10.84,1013.38
SJC,9,19.65,0.07,10.31,1014.33
SJC,10,19.33,0.27,8.19,1014.55
SJC,11,14.94,0.62,7.43,1017.87
SJC,12,12.75,2.8,7.13,1019.15
SJT,1,10.24,0.45,15.13,1017.98
SJT,2,10.12,0.83,15.93,1018.51
SJT,3,15.7,0.47,17.5,1014.43
SJT,4,19.63,0.17,17.66,1013.12
SJT,5,24.04,3.44,13.04,1012.1
SJT,6,29.42,1.42,14.04,1008.44
SJT,7,31.25,0.71,13.71,1012.95
SJT,8,31.96,0.24,13.04,1012.3
SJT,9,27.84,3.32,11.53,1012.76
SJT,10,19.93,2.66,13.46,1015.49
SJT,11,13.24,0.63,11.63,1019.36
SJT,12,10.28,1.77,11.88,1020.17
SJU,1,25.47,4.62,12.66,1017.57
SJU,2,25.53,2.4,17.61,1018.53
SJU,3,25.43,1.85,15.16,1017.16
SJU,4,25.8,4.65,13.48,1015.0
SJU,5,27.88,3.28,10.58,1014.73
SJU,6,29.24,1.95,14.76,1015.43
SJU,7,28.83,3.29,17.75,1016.94
SJU,8,29.16,3.58,14.83,1014.3
SJU,9,29.43,2.59,11.3,1012.93
SJU,10,29.14,8.48,9.37,1011.49
SJU,11,27.77,4.68,11.79,1013.96
SJU,12,26.26,6.65,13.15,1015.37
SLC,1,0.87,2.23,11.68,1018.45
SLC,2,-0.13,1.23,12.3,1018.7
SLC,3,3.89,2.14,16.07,1013.62
SLC,4,10.18,1.43,14.35,1014.44
SLC,5,19.23,0.43,13.95,1010.53
SLC,6,21.68,0.33,13.72,1009.31
SLC,7,29.75,0.05,14.36,1010.65
SLC,8,25.85,2.26,13.46,1012.9
SLC,9,21.23,0.77,14.57,1012.48
SLC,10,12.67,1.62,11.01,1016.46
SLC,11,5.98,1.47,8.82,1020.56
SLC,12,1.92,0.77,7.94,1022.94
SLN,1,0.38,1.04,15.12,1017.66
SLN,2,2.52,0.69,17.1,1017.2
SLN,3,6.06,0.5,19.83,1016.42
SLN,4,13.64,0.92,20.86,1014.0
SLN,5,20.26,2.1,14.62,1014.37
SLN,6,24.33,3.58,12.43,1010.98
SLN,7,26.69,3.15,13.72,1013.27
SLN,8,27.5,1.34,13.11,1013.81
SLN,9,23.71,1.3,14.94,1014.41
SLN,10,14.98,1.3,18.43,1016.25
SLN,11,7.47,1.36,14.52,1019.44
SLN,12,3.87,1.67,15.75,1019.12
SMF,1,10.13,7.95,16.42,1016.99
SMF,2,9.04,2.56,12.97,1017.9
SMF,3,10.88,4.9,15.01,1015.76
SMF,4,16.14,0.26,12.75,1016.54
SMF,5,18.2,0.56,14.31,1012.53
SMF,6,21.39,0.0,14.65,1011.48
SMF,7,26.04,0.0,13.74,1011.1
SMF,8,25.94,0.01,12.14,1011.29
SMF,9,21.9,0.31,12.04,1012.47
SMF,10,18.7,0.86,9.19,1013.82
SMF,11,13.18,0.58,9.45,1017.95
SMF,12,10.83,2.9,8.25,1019.39
SMX,1,10.21,6.06,11.28,1018.46
SMX,2,9.06,3.43,10.42,1019.06
SMX,3,10.45,4.96,12.54,1017.84
SMX,4,11.53,0.0,13.37,1017.57
SMX,5,13.12,0.24,11.73,1015.58
SMX,6,14.59,0.31,11.8,1015.26
SMX,7,15.84,0.0,9.26,1014.32
SMX,8,17.36,0.18,9.78,1014.08
SMX,9,16.58,0.1,10.14,1014.98
SMX,10,15.8,0.0,9.11,1014.24
SMX,11,13.3,0.3,8.95,1017.49
SMX,12,12.39,2.42,8.69,1018.77
SNA,1,13.67,4.0,8.77,1018.18
SNA,2,13.31,3.36,8.61,1017.95
SNA,3,13.77,5.19,8.55,1017.33
SNA,4,15.87,0.04,8.84,1015.56
SNA,5,17.03,0.44,9.26,1014.7
SNA,6,18.78,0.03,8.89,1014.04
SNA,7,22.03,0.0,9.74,1012.69
SNA,8,23.02,1.72,8.53,1012.45
SNA,9,21.71,0.05,7.57,1013.54
SNA,10,20.61,0.0,7.31,1012.35
SNA,11,18.39,0.39,6.99,1016.11
SNA,12,15.76,1.5,4.91,1017.63
SPI,1,1.83,1.49,16.06,1017.03
SPI,2,3.06,1.9,17.49,1017.31
SPI,3,5.6,2.84,19.52,1017.4
SPI,4,12.91,1.7,18.08,1014.94
SPI,5,18.69,2.88,12.15,1016.32
SPI,6,22.96,1.16,11.51,1011.53
SPI,7,24.49,3.27,9.21,1013.62
SPI,8,23.23,5.12,10.03,1014.42
SPI,9,20.18,1.68,9.38,1017.13
SPI,10,13.75,3.11,14.08,1015.99
SPI,11,6.7,0.68,13.69,1020.17
SPI,12,4.7,2.44,15.54,1018.74
SPN,1,26.58,7.78,24.16,1012.39
SPN,2,26.86,2.8,26.9,1012.8
SPN,3,27.01,1.84,21.53,1012.83
SPN,4,27.68,3.63,23.44,1012.13
SPN,5,28.16,4.04,21.28,1011.26
SPN,6,28.71,2.27,19.9,1012.62
SPN,7,28.64,3.81,17.22,1012.3
SPN,8,28.17,13.34,9.9,1009.29
SPN,9,28.21,9.64,13.86,1009.9
SPN,10,28.23,6.92,19.53,1011.33
SPN,11,28.26,5.76,22.53,1012.58
SPN,12,27.58,4.79,25.38,1013.75
SPS,1,8.58,0.99,18.29,1017.22
SPS,2,8.17,1.59,20.01,1017.64
SPS,3,12.49,2.28,20.0,1014.97
SPS,4,16.36,1.88,19.68,1014.05
SPS,5,21.93,2.69,14.66,1013.07
SPS,6,27.53,1.01,15.99,1008.94
SPS,7,30.55,1.69,16.9,1012.45
SPS,8,32.4,0.08,16.75,1011.86
SPS,9,27.62,0.99,16.44,1012.59
SPS,10,19.11,3.55,18.29,1015.5
SPS,11,12.33,0.24,15.28,1018.91
SPS,12,9.05,1.15,16.4,1019.65
SRQ,1,17.86,1.22,12.91,1019.73
SRQ,2,20.76,0.2,14.09,1019.89
SRQ,3,22.02,0.77,15.14,1017.4
SRQ,4,24.4,0.91,15.73,1014.77
SRQ,5,25.47,1.82,13.51,1013.95
SRQ,6,28.1,1.22,14.04,1012.19
SRQ,7,30.03,0.83,11.22,1016.3
SRQ,8,29.57,7.19,12.09,1013.53
SRQ,9,27.77,1.51,11.45,1013.7
SRQ,10,24.85,0.65,13.93,1013.96
SRQ,11,21.29,0.76,13.51,1017.11
SRQ,12,18.68,2.23,15.03,1019.02
STC,1,-7.71,1.31,11.71,1017.96
STC,2,-8.34,1.6,12.29,1016.88
STC,3,-3.97,2.35,13.58,1019.65
STC,4,5.08,3.17,15.69,1014.1
STC,5,17.09,0.71,12.75,1017.26
STC,6,22.03,0.57,10.16,1013.01
STC,7,21.51,1.5,9.24,1014.04
STC,8,21.41,3.69,9.95,1014.75
STC,9,18.36,2.25,10.53,1016.17
STC,10,9.63,3.12,12.57,1016.24
STC,11,1.86,0.07,12.71,1018.4
STC,12,0.1,2.75,11.54,1017.92
STL,1,3.06,1.96,13.78,1017.02
STL,2,4.73,0.45,14.61,1017.26
STL,3,6.79,2.87,16.41,1017.16
STL,4,14.01,1.98,16.23,1014.85
STL,5,20.06,1.25,12.02,1015.62
STL,6,23.91,1.62,9.89,1010.96
STL,7,25.7,3.43,7.85,1013.24
STL,8,24.36,4.38,8.61,1013.89
STL,9,21.17,1.32,8.02,1016.53
STL,10,14.54,2.06,12.52,1016.0
STL,11,7.78,0.88,10.85,1020.13
STL,12,5.47,2.21,13.31,1018.8
STS,1,8.41,10.76,8.04,1017.24
STS,2,6.65,3.17,7.0,1018.68
STS,3,7.94,6.08,9.67,1016.56
STS,4,10.66,0.54,10.29,1018.55
STS,5,12.29,1.07,8.17,1014.88
STS,6,14.14,0.0,8.43,1014.54
STS,7,17.07,0.0,6.92,1014.07
STS,8,18.24,0.0,7.5,1013.9
STS,9,15.8,0.21,7.28,1014.8
STS,10,14.56,0.49,5.32,1015.26
STS,11,10.87,2.63,4.61,1018.55
STS,12,9.32,6.59,4.65,1019.62
STT,1,25.46,1.08,17.45,1017.22
STT,2,25.32,1.13,18.86,1018.15
STT,3,25.66,1.11,16.22,1016.94
STT,4,26.53,1.14,16.37,1014.88
STT,5,28.12,1.09,16.89,1014.89
STT,6,29.1,1.29,18.89,1015.51
STT,7,29.5,0.67,18.74,1016.62
STT,8,29.63,1.6,17.94,1014.11
STT,9,29.72,1.96,15.67,1012.64
STT,10,28.74,6.24,14.97,1011.2
STT,11,27.76,0.85,15.95,1013.71
STT,12,26.35,0.08,15.13,1014.89
STX,1,25.28,2.31,16.13,1017.43
STX,2,24.95,0.75,19.7,1018.21
STX,3,25.1,0.37,16.92,1017.18
STX,4,25.96,2.5,16.32,1015.22
STX,5,27.94,1.77,16.15,1015.36
STX,6,29.04,1.53,19.59,1015.93
STX,7,28.87,2.12,20.73,1016.85
STX,8,30.07,3.62,17.33,1014.47
STX,9,30.55,1.55,14.37,1013.12
STX,10,29.45,6.43,12.77,1011.75
STX,11,28.52,1.45,15.14,1014.04
STX,12,26.72,0.49,15.14,1015.13
SUN,1,-6.74,1.19,9.14,1017.34
SUN,2,-5.45,0.74,11.61,1016.0
SUN,3,-3.24,3.2,10.4,1013.05
SUN,4,3.53,0.61,11.25,1016.79
SUN,5,12.14,2.42,13.19,1017.5
SUN,6,14.11,1.27,12.67,1017.3
SUN,7,21.11,0.03,13.76,1020.57
SUN,8,18.85,2.89,12.33,1021.72
SUN,9,13.89,1.01,12.57,1019.61
SUN,10,7.9,1.38,11.17,1020.31
SUN,11,1.33,0.96,10.83,1021.24
SUN,12,-1.27,0.74,10.91,1021.71
SUX,1,-5.77,1.2,15.82,1018.28
SUX,2,-3.73,1.2,16.63,1016.84
SUX,3,0.28,0.98,18.83,1018.0
SUX,4,10.09,1.06,23.57,1013.64
SUX,5,18.27,3.61,15.25,1015.08
SUX,6,22.89,1.52,11.59,1011.4
SUX,7,22.85,2.42,10.88,1014.0
SUX,8,23.98,2.04,12.93,1013.88
SUX,9,20.51,3.8,13.2,1014.79
SUX,10,11.22,3.66,16.96,1016.1
SUX,11,4.29,0.17,14.78,1019.12
SUX,12,0.56,1.3,15.2,1018.2
SWF,1,2.8,3.92,12.59,1014.65
SWF,2,1.44,1.83,12.52,1016.67
SWF,3,4.16,3.7,14.6,1014.51
SWF,4,12.01,3.9,12.85,1016.16
SWF,5,15.11,0.93,11.25,1016.36
SWF,6,19.16,2.68,10.95,1011.29
SWF,7,23.85,7.05,8.58,1013.26
SWF,8,21.35,5.92,11.32,1013.73
SWF,9,18.29,6.65,10.02,1018.37
SWF,10,13.46,3.86,9.89,1014.13
SWF,11,4.98,2.04,11.41,1019.36
SWF,12,3.78,6.35,10.04,1018.96
SWO,1,5.55,0.76,14.34,1016.83
SWO,2,6.99,1.05,15.6,1017.1
SWO,3,10.59,0.39,18.43,1015.35
SWO,4,16.0,3.27,18.25,1014.21
SWO,5,21.27,3.4,11.78,1013.93
SWO,6,25.59,1.91,11.1,1010.21
SWO,7,28.41,4.01,13.49,1013.15
SWO,8,28.77,2.26,11.18,1013.23
SWO,9,25.44,1.03,13.44,1013.98
SWO,10,17.17,2.18,14.73,1015.92
SWO,11,11.08,1.24,12.31,1018.97
SWO,12,7.65,1.82,13.66,1019.3
SYR,1,0.47,3.34,12.79,1015.47
SYR,2,-0.23,2.35,15.21,1016.22
SYR,3,1.75,2.71,14.86,1015.71
SYR,4,11.12,3.96,13.68,1015.28
SYR,5,14.53,1.05,10.56,1016.67
SYR,6,19.51,4.85,10.6,1010.76
SYR,7,23.42,4.45,9.15,1012.13
SYR,8,20.99,4.2,11.17,1012.8
SYR,9,18.32,1.69,8.54,1018.62
SYR,10,13.61,2.02,11.11,1013.68
SYR,11,4.74,2.33,13.49,1018.72
SYR,12,3.67,4.22,12.45,1018.28
TLH,1,13.38,7.2,10.57,1020.53
TLH,2,16.57,3.9,11.9,1020.48
TLH,3,17.79,3.14,11.64,1018.31
TLH,4,20.21,2.06,10.49,1016.14
TLH,5,22.8,3.45,8.01,1015.35
TLH,6,25.6,4.52,8.55,1011.81
TLH,7,27.57,3.98,6.18,1016.01
TLH,8,28.54,3.98,6.95,1013.98
TLH,9,24.69,3.21,6.79,1015.48
TLH,10,19.83,1.69,8.66,1016.0
TLH,11,14.96,3.14,9.02,1019.63
TLH,12,12.17,5.37,10.49,1020.97
TOL,1,1.81,2.7,13.26,1016.29
TOL,2,2.07,4.48,16.5,1016.88
TOL,3,4.2,3.08,16.36,1017.27
TOL,4,11.09,1.86,14.17,1015.28
TOL,5,15.94,0.74,11.51,1017.47
TOL,6,20.81,1.94,11.18,1011.51
TOL,7,23.71,4.71,7.88,1013.0
TOL,8,21.81,3.11,9.95,1014.16
TOL,9,19.16,0.91,7.69,1018.44
TOL,10,13.23,2.87,12.33,1015.31
TOL,11,5.86,0.74,13.22,1019.65
TOL,12,5.43,1.43,11.87,1018.51
TPA,1,17.83,1.27,10.2,1020.68
TPA,2,20.95,0.42,11.59,1020.7
TPA,3,21.96,0.29,12.92,1018.25
TPA,4,24.57,0.74,12.96,1015.66
TPA,5,25.79,3.37,10.93,1014.86
TPA,6,28.02,3.55,12.95,1012.81
TPA,7,29.84,2.32,9.9,1016.95
TPA,8,30.03,8.17,9.41,1014.36
TPA,9,28.29,5.06,8.64,1014.69
TPA,10,24.8,0.32,11.15,1014.68
TPA,11,20.94,1.57,11.55,1017.73
TPA,12,18.01,3.76,11.1,1019.64
TRI,1,6.06,3.65,7.13,1017.59
TRI,2,8.82,4.18,7.23,1018.5
TRI,3,9.37,3.05,8.36,1017.2
TRI,4,14.26,2.24,7.66,1016.25
TRI,5,17.63,3.07,6.89,1016.19
TRI,6,20.52,2.79,6.16,1011.63
TRI,7,24.07,3.16,5.28,1015.64
TRI,8,23.36,4.96,5.17,1015.0
TRI,9,20.58,0.7,3.48,1017.35
TRI,10,14.51,0.81,5.49,1016.55
TRI,11,8.33,0.95,5.1,1020.61
TRI,12,5.49,2.95,5.86,1020.52
TTN,1,4.89,2.95,10.88,1014.83
TTN,2,3.91,1.39,11.24,1016.93
TTN,3,5.88,2.8,13.78,1014.67
TTN,4,13.06,4.59,12.83,1015.53
TTN,5,15.69,0.64,10.18,1015.88
TTN,6,20.04,3.49,10.53,1010.21
TTN,7,24.89,2.78,8.04,1012.14
TTN,8,22.69,2.71,9.32,1012.7
TTN,9,19.53,5.66,10.74,1016.71
TTN,10,14.13,1.16,8.25,1013.74
TTN,11,6.13,1.67,9.14,1019.55
TTN,12,5.11,5.79,8.7,1019.11
TUL,1,5.85,1.09,14.18,1017.37
TUL,2,7.06,3.01,15.32,1017.64
TUL,3,10.38,3.04,18.1,1015.98
TUL,4,15.95,2.26,17.17,1014.75
TUL,5,21.1,2.54,10.98,1014.53
TUL,6,26.11,3.59,10.73,1010.39
TUL,7,28.4,3.31,13.78,1013.4
TUL,8,28.88,2.84,11.67,1013.28
TUL,9,24.87,3.32,12.66,1014.61
TUL,10,17.0,3.9,14.84,1016.28
TUL,11,11.2,0.77,12.93,1019.48
TUL,12,7.61,1.5,14.37,1019.76
TUS,1,10.48,1.44,9.88,1016.99
TUS,2,11.62,0.54,14.05,1016.25
TUS,3,15.1,0.54,11.85,1013.88
TUS,4,21.42,0.0,12.27,1010.64
TUS,5,25.71,0.44,12.55,1009.31
TUS,6,29.7,0.0,11.93,1008.09
TUS,7,34.5,1.64,12.18,1009.2
TUS,8,31.62,1.96,11.8,1010.24
TUS,9,29.68,0.29,11.34,1010.12
TUS,10,24.63,0.15,11.65,1010.01
TUS,11,18.08,0.24,11.3,1014.8
TUS,12,13.01,1.21,9.39,1017.26
TVC,1,-0.36,1.46,11.13,1015.07
TVC,2,-1.45,1.92,14.74,1014.55
TVC,3,0.75,2.33,12.02,1017.09
TVC,4,8.81,2.29,13.07,1013.12
TVC,5,13.43,1.58,9.05,1017.73
TVC,6,18.84,2.77,8.04,1012.29
TVC,7,21.71,1.95,8.57,1012.14
TVC,8,20.07,2.77,9.73,1013.85
TVC,9,18.56,3.19,8.07,1017.94
TVC,10,11.93,3.66,11.27,1014.05
TVC,11,4.15,1.53,12.32,1017.12
TVC,12,3.44,1.45,10.28,1017.12
TWF,1,-1.68,0.91,14.85,1018.68
TWF,2,-1.75,0.39,17.44,1017.54
TWF,3,0.78,1.21,19.72,1013.23
TWF,4,7.31,0.46,20.59,1014.68
TWF,5,14.97,1.75,14.81,1011.55
TWF,6,17.22,0.71,14.7,1011.25
TWF,7,25.37,0.0,15.09,1011.29
TWF,8,22.67,0.8,15.18,1013.11
TWF,9,17.08,0.6,14.57,1012.84
TWF,10,10.18,0.94,14.78,1016.76
TWF,11,2.91,1.11,13.28,1020.64
TWF,12,0.13,0.92,13.56,1022.12
TXK,1,11.86,3.4,13.67,1017.84
TXK,2,13.02,4.64,13.44,1018.36
TXK,3,16.11,4.75,13.02,1016.26
TXK,4,18.4,6.26,12.36,1015.39
TXK,5,24.11,4.71,8.88,1014.67
TXK,6,28.05,3.48,8.82,1010.77
TXK,7,29.62,2.34,9.26,1014.88
TXK,8,29.89,1.0,9.96,1013.5
TXK,9,25.01,2.79,8.27,1015.11
TXK,10,18.65,6.44,10.37,1016.5
TXK,11,12.34,3.91,9.39,1020.34
TXK,12,9.34,1.11,10.68,1020.66
TYR,1,11.65,2.68,14.12,1017.83
TYR,2,12.72,3.15,15.53,1018.18
TYR,3,16.82,3.93,16.21,1015.57
TYR,4,18.04,5.28,13.91,1014.69
TYR,5,23.62,1.91,9.99,1013.98
TYR,6,27.82,1.63,11.69,1010.18
TYR,7,30.44,0.23,12.31,1014.41
TYR,8,32.66,0.28,12.59,1012.91
TYR,9,27.9,1.97,10.65,1014.03
TYR,10,20.13,3.71,12.5,1016.01
TYR,11,14.09,2.67,11.37,1019.74
TYR,12,11.12,1.98,11.97,1020.37
TYS,1,7.02,5.11,10.71,1018.34
TYS,2,10.41,3.31,12.69,1018.95
TYS,3,11.25,4.6,12.17,1017.71
TYS,4,15.51,2.89,11.19,1016.27
TYS,5,19.28,1.08,10.83,1015.92
TYS,6,22.44,5.24,10.0,1011.14
TYS,7,25.4,4.28,8.59,1015.08
TYS,8,25.04,5.66,9.6,1014.36
TYS,9,22.29,0.36,6.33,1016.73
TYS,10,16.48,0.52,8.67,1016.63
TYS,11,11.02,1.57,8.24,1020.65
TYS,12,7.03,4.97,8.34,1020.97
USA,1,9.78,7.35,10.85,1017.27
USA,2,8.73,2.8,11.39,1018.51
USA,3,10.18,6.46,13.19,1016.37
USA,4,14.46,0.22,13.07,1017.89
USA,5,15.89,0.93,16.25,1014.17
USA,6,18.04,0.0,17.99,1013.59
USA,7,22.43,0.0,16.1,1012.97
USA,8,23.08,0.01,14.86,1012.86
USA,9,19.57,0.0,13.53,1013.98
USA,10,18.59,0.1,9.02,1014.67
USA,11,13.23,1.23,7.83,1018.3
USA,12,10.98,2.86,7.92,1019.55
UST,1,15.54,1.53,11.88,1020.67
UST,2,18.6,2.38,12.78,1020.73
UST,3,19.2,4.15,13.7,1018.62
UST,4,22.02,4.94,15.49,1016.65
UST,5,23.42,2.26,14.76,1015.54
UST,6,25.75,6.6,13.94,1012.55
UST,7,27.52,9.6,11.0,1016.55
UST,8,28.43,1.6,11.61,1014.79
UST,9,26.07,3.19,14.32,1015.6
UST,10,22.4,3.65,14.41,1015.54
UST,11,18.18,2.86,14.68,1018.95
UST,12,15.85,3.65,13.85,1020.45
